smiles,cluster_index
CC1=CC=C(C=C1)N1C=C(N=N1)C(O)=O,3
OC(=O)C1=CN(N=N1)C1=CC(=CC=C1)C(F)(F)F,3
FC(F)(F)C1=CC(=CC=C1)N1C=C(N=N1)C(=O)CCl,3
CC1=CC(=CC=C1)N1C=C(N=N1)C(=O)CCl,3
OC(=O)C1=CN(N=N1)C1=C(Cl)C=CC=C1,3
OC(=O)C1=CN(N=N1)C1=C(F)C(Cl)=CC=C1,3
OC(=O)C1=CN(N=N1)C1=C(Cl)C=C(Br)C=C1,3
OC(=O)C1=CN(N=N1)C1=C(C=C(Br)C=C1)C(F)(F)F,3
OC(=O)C1=CN(N=N1)C1=C(C=CC=C1)C(F)(F)F,3
OC(=O)C1=CN(N=N1)C1=NC=C(C=C1)C(F)(F)F,3
ClCC1=CN(N=N1)C1=CC(Cl)=C(Cl)C=C1,3
OCC1=CN(N=N1)C1=CC(Cl)=C(Cl)C=C1,3
OCC1=CN(N=N1)C1=CC=C(Cl)C=C1,3
ClCC1=CN(N=N1)C1=CC=C(Cl)C=C1,3
OCC1=CN(N=N1)C1=C(Cl)C=CC=C1,3
OCC1=CN(N=N1)C1=C(Cl)C(Cl)=CC=C1,3
NC(=O)CN1C=C(N=N1)C(O)=O,3
CC(C)(C)C(=O)CN1C=C(N=N1)C(O)=O,3
CN(C)C(=O)CN1C=C(N=N1)C(O)=O,3
OC(=O)C1=CN(CC(=O)N2CCCC2)N=N1,3
CCOC(CN1C=C(N=N1)C(O)=O)OCC,3
CC(C)CCN1C=C(N=N1)C(O)=O,3
COC(=O)CN1C=C(N=N1)C(C)=O,3
COC(=O)C1=CN(CC(O)=O)N=N1,3
CC(O)C1=CN(CC(O)=O)N=N1,3
OC(=O)CN1C=C(N=N1)C1CC1,3
OC(=O)C1=CN(CC2=CN=CC=C2)N=N1,3
OC(=O)C1=CN(CC2=CC=CC=C2)N=N1,3
OC(=O)C1=CN(CC2=CC(F)=CC=C2)N=N1,3
OC(=O)C1=CN(CC2=NC=CC=C2)N=N1,3
CC(=O)C1=CC(=CC=C1)N1C=NN=N1,3
OC(=O)C1=CC(=CC=C1)N1C=NN=N1,3
BrC1=CC(=CC=C1)N1C=NN=N1,3
OC1=CC(=CC=C1)N1C=NN=N1,3
ClS(=O)(=O)C1=CC(=CC=C1)N1C=NN=N1,3
NS(=O)(=O)C1=CC(=CC=C1)N1C=NN=N1,3
CC1=C(C=CC(=C1)S(Cl)(=O)=O)N1C=NN=N1,3
ClS(=O)(=O)C1=CC=C(C=C1)N1C=NN=N1,3
OC(=O)C1=C(C=CC(Cl)=C1)N1C=NN=N1,3
OC(=O)C1=C(C=CC=C1)N1C=NN=N1,3
OC(=O)C1=C(Cl)C=C(C=C1)N1C=NN=N1,3
[O-][N+](=O)C1=CC(N2C=NN=N2)=C(F)C=C1,3
OC1=C(C=C(C=C1)[N+]([O-])=O)N1C=NN=N1,3
OC(=O)C1=CC=C(C=C1)N1C=NN=N1,3
CC(=O)C1=CC=C(C=C1)N1C=NN=N1,3
NNC(=O)C1=CC=C(C=C1)N1C=NN=N1,3
OC(=O)CC1=CC=C(C=C1)N1C=NN=N1,3
OC1=CC=C(C=C1)N1C=NN=N1,3
BrC1=CC=C(C=C1)N1C=NN=N1,3
NC1=CC=C(C=C1)N1C=NN=N1,3
CC1=C(C=CC=C1N)N1C=NN=N1,3
NC1=C(C=CC=C1)N1C=NN=N1,3
NC1=C(C=CC(Cl)=C1)N1C=NN=N1,3
CC1=C(N)C=C(C=C1)N1C=NN=N1,3
NC1=C(Cl)C=CC(=C1)N1C=NN=N1,3
CC1=C(C=CC(N)=C1)N1C=NN=N1,3
CC1=C(C=C(N)C=C1)N1C=NN=N1,3
COC1=C(C=C(N)C=C1)N1C=NN=N1,3
CN1C=C(C(O)=O)C(=N1)C(F)(F)F,3
CN1C=C(C(O)=O)C(=N1)C(C)(C)C,3
CN1C=C(C(O)=O)C(Cl)=N1,3
CN1C=C(C(O)=O)C(C)=N1,3
CN1C=C(C(C)=O)C(C)=N1,3
CN1C=C(C(O)=O)C(=N1)C1=CC=CC=C1,3
CN1C=C(C(O)=O)C(=N1)C1=CC=C(N)C=C1,3
CN1C=C(C(O)=O)C(=N1)C1=CC=C(C=C1)[N+]([O-])=O,3
CN1C=C(C(O)=O)C(=N1)C1=COC2=C1C=CC=C2,3
CN1C=C(C(O)=O)C(=N1)C(F)F,3
CN1C=C(C(N)=O)C(=N1)C(F)F,3
CN1C=C(C(=O)NC2=C(C=C(F)C=C2)C2=CC(Cl)=C(Cl)C=C2)C(=N1)C(F)F,3
CN1C=C(C(=O)NC2=C(C=CC=C2)C2=CC(F)=C(F)C(F)=C2)C(=N1)C(F)F,3
CCOC1=C(C=CC=C1)C1=NN(C=C1C(O)=O)C(C)(C)C,3
CC(C)(C)N1C=C(C(O)=O)C(=N1)C1=C(Cl)C=CC=C1,3
CC(C)(C)N1C=C(C(O)=O)C(Br)=N1,3
CN1C=C(C(O)=O)C(=N1)C1=C(F)C=C(F)C=C1,3
CC(C)(C)N1C=C(C(O)=O)C(=N1)C1=C(F)C=C(F)C=C1,3
COCC(C)N1C=C(C(O)=O)C(C)=N1,3
CC1=NN(CC(F)(F)F)C=C1C(O)=O,3
CC1=NN(C=C1C(O)=O)C1CCOC1,3
CC1=NN(CC2=CC(Cl)=CC=C2)C=C1C(O)=O,3
CC1=NN(CC2=CC(Br)=CC=C2)C=C1C(O)=O,3
CCN1C=C(C(O)=O)C(=N1)C(C)C,3
CC(C)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
CC(C)C1=NN(C=C1C(O)=O)C1CCS(=O)(=O)C1,3
CC1=NN(C=C1C(O)=O)C1=NC(C)=CC(C)=N1,3
CC(C)C1=NN(C=C1C(O)=O)C1=NC(C)=CC(C)=N1,3
CC1=NN(C=C1C(O)=O)C1=CC=C(Cl)C=C1,3
CC1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
CC1=NN(C=C1C(O)=O)C1=CC=C(Br)C=C1,3
CC(C)(C)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
CC1=CC=C(C=C1)N1C=C(C(O)=O)C(=N1)C(C)(C)C,3
OC(=O)C1=CN(CCC#N)N=C1C1=CC=C(C=C1)[N+]([O-])=O,3
OC(=O)C1=CN(CCC#N)N=C1C1=CC(=CC=C1)[N+]([O-])=O,3
COC1=C(C=C(C=C1)C1=NN(CCC#N)C=C1C(O)=O)[N+]([O-])=O,3
OC(=O)C1=CN(CCC#N)N=C1C1=CC(Br)=CC=C1,3
CC1=C(C)C=C(C=C1)C1=NN(CCC#N)C=C1C(O)=O,3
OC(=O)C1=CN(CCC#N)N=C1C1=C2C=CC=CC2=CC=C1,3
COC1=CC=C(C=C1)C1=NN(CCC#N)C=C1C=C(C#N)C(O)=O,3
O=CC1=CN(CCC#N)N=C1C1=CC=CC=C1,3
CC1=CC=C(C=C1)C1=NN(C=C1C=C(C#N)C(O)=O)C1=CC=CC=C1,3
COC(=O)C1=CN(CCCC#N)N=N1,3
OC(=O)C1=CN(CCCC#N)N=N1,3
CCOC(=O)C1=CN(CCC#N)N=C1,3
NC(=O)C1=CN(CCC#N)N=C1,3
CC1=CC=C(C=C1)C1=NN(CC2=CC=CC=C2)C=C1C(O)=O,3
CC1=CC=C(CN2C=C(C(O)=O)C(=N2)C2=CC=C(C)C=C2)C=C1,3
OC(=O)C1=CN(CC2=CC=CC=C2)N=C1C1=CC=C(Cl)C=C1,3
OC(=O)C1=CN(CC2=CC=CC=C2)N=C1C1=CC=CC=C1,3
COC1=CC=C(C=C1)C1=NN(CC2=CC=CC=C2)C=C1C(O)=O,3
COC1=CC(=CC=C1)C1=NN(CC2=CC=CC=C2)C=C1C(O)=O,3
COC1=C(OC)C=C(C=C1)C1=NN(CC2=CC=CC=C2)C=C1C(O)=O,3
CC1=C(C)C=C(C=C1)C1=NN(CC2=CC=CC=C2)C=C1C(O)=O,3
COC1=CC(=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
COC1=CC(=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=C(C)C=C1,3
COC1=CC2=C(C=C1)C=CC(=C2)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
COC1=CC=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
CC1=C(C)C=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
COC1=C(OC)C=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
CC1=CC=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
CC1=CC=C(C=C1)N1C=C(C(O)=O)C(=N1)C1=CC=CC=C1,3
CC1=CC=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=C(F)C=C1,3
CC1=CC(=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=C(F)C=C1,3
CC1=CC(=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
CC1=C(C=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
OC(=O)C1=CN(N=C1C1=C2C=CC=CC2=CC=C1)C1=CC=CC=C1,3
CC1=CC=C(O1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
COC1=CC(C2=NN(C=C2C(O)=O)C2=CC=CC=C2)=C(OC)C=C1,3
COC1=C(C=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
OC(=O)C1=CN(N=C1C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=CC=C1,3
OC(=O)C1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,3
OC(=O)C1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,3
OC(=O)C1=CN(N=C1C1=CC=C(Br)C=C1)C1=CC=CC=C1,3
OC(=O)C1=CN(N=C1C1=CC=NC=C1)C1=CC=CC=C1,3
CC(C)C1=CC=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
S=C(N1CCCCC1)C1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,3
NNC(=O)C1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,3
CCC1=CC=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,3
CCC1=CC=C(C=C1)C1=NN(C=C1C(O)=O)C1=C(C)C=CC=C1,3
OC(=O)C1=CN(N=C1C1=CN=CC=C1)C1=CC=CC=C1,3
CN1C=C(C(O)=O)C(=N1)C1=CN=CC=C1,3
O=C(N1N=C(C[C@H]1C1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=NC=C1,3
COC1=CC=C(C=C1)C1=NN(C=C1CCl)C1=CC=CC=C1,3
COC1=CC=C(C=C1)C1=NN(C=C1CC(O)=O)C1=CC=CC=C1,3
COC1=CC=C(C=C1)C1=NN(C=C1CNC1=CC=C(F)C(Cl)=C1)C1=CC=CC=C1,3
ClC1=CC=C(C=C1)C1=NN(C=C1CC#N)C1=CC=CC=C1,3
CNCC1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,3
OC(=O)CC1=CN(N=C1C1=CC=C(F)C=C1)C1=CC=CC=C1,3
OC(=O)CC1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,3
OC(=O)CC1=CN(N=C1C1=CC=C(Br)C=C1)C1=CC=CC=C1,3
OC(=O)CC1=CN(N=C1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,3
OCC1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,3
NCC1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,3
ClCC1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,3
CC1=C(C)C=C(C=C1)C1=NN(C=C1CO)C1=CC=CC=C1,3
CN1C=C(CO)C(=N1)C1=CC=CC=C1,3
O=CC1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,3
O=CC1=CN(N=C1C1=CC=C(C=C1)C1=NN(C=C1C=O)C1=CC=CC=C1)C1=CC=CC=C1,3
ClC1=CC=C(C=C1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
BrC1=CC=C(C=C1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
O=CC1=CN(N=C1C1=CC=NC=C1)C1=CC=CC=C1,3
O=CC1=CN(N=C1C1=CN=CC=C1)C1=CC=CC=C1,3
CC1=C(C)C=C(C=C1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
BrC1=CC(=CC=C1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
COC1=CC2=C(C=C1)C=C(C=C2)C1=NN(C=C1C=O)C1=CC=CC=C1,3
COC1=CC=C(C=C1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
CC(C)COC1=CC=C(C=C1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
CCOC1=C(Cl)C=C(C=C1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
COC1=NN(C=C1C=CC=O)C1=CC=CC=C1,3
O=CC1=CN(N=C1C1=CC2=C(O1)C=CC=C2)C1=CC=CC=C1,3
O=CC1=CN(N=C1C1=CC2=C(OC1=O)C=CC=C2)C1=CC=CC=C1,3
O=CC1=CN(CC2=CC=CC=C2)N=C1C1=CC2=C(O1)C=CC=C2,3
CN1C=C(C=O)C(=N1)C1=CC2=C(O1)C=CC=C2,3
CC1=CC=C(O1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
O=CC1=CC=C(O1)C1=NN(C=C1C=O)C1=CC=CC=C1,3
CC1=CC=C(O1)C1=NN(C=C1C=CC(O)=O)C1=CC=CC=C1,3
OC(=O)C=CC1=CN(N=C1C1=CC2=C(O1)C=CC=C2)C1=CC=CC=C1,3
OC(=O)C=CC1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,3
CC1=CC=C(C=C1)C1=NN(C=C1C=CC(O)=O)C1=CC=CC=C1,3
OC(=O)C=CC1=CN(N=C1C1=CC=C(F)C=C1)C1=CC=CC=C1,3
COC1=CC=C(C=C1)C1=NN(C=C1C=CC(O)=O)C1=CC=CC=C1,3
COC1=C(OC)C=C(C=C1)C1=NN(C=C1C=CC(O)=O)C1=CC=CC=C1,3
OC(=O)C=CC1=CN(N=C1C1=CC2=C(OCCO2)C=C1)C1=CC=CC=C1,3
OC(=O)C=CC1=CN(N=C1C1=CC(=CC=C1)[N+]([O-])=O)C1=CC=CC=C1,3
CC1=NN(C=C1C=O)C1=CC=C(F)C=C1,3
CC1=NN(C=C1C=O)C1=CC=C(Cl)C=C1,3
CC1=NN(C=C1C=O)C1=CC=C(Br)C=C1,3
CC1=NN(C=C1C=O)C1=CC=CC=C1,3
CC(C)C1=NN(C=C1C=O)C1=CC=C(Br)C=C1,3
CC(C)C1=NN(C=C1C=O)C1=CC=CC=C1,3
CC1=CC=C(C=C1)N1C=C(C=O)C(=N1)C(C)(C)C,3
CC(C)(C)C1=NN(C=C1C=O)C1=CC=CC=C1,3
CC(C)(C)C1=NN(C=C1C=O)C1=C(Cl)C=CC=C1,3
O=CC1=CN(N=C1C1=CC=CS1)C1=CC=CC=C1,3
OC(=O)C=CC1=CN(N=C1C1=CC=CS1)C1=CC=CC=C1,3
OC(=O)C1=CN(N=C1C1=CC=CS1)C1=CC=CC=C1,3
OCC1=CN(N=C1C1=CC=CS1)C1=CC=CC=C1,3
OC(=O)C1=CN(N=C1C1=CC=C(Cl)S1)C1=CC=CC=C1,3
OC(=O)C=CC1=CN(N=C1C1=CC=C(Cl)S1)C1=CC=CC=C1,3
OC(=O)C1=CN(CC2=CC=CC=C2)N=C1C1=CC=CS1,3
CN1C=C(C(O)=O)C(=N1)C1=CC=CS1,3
O=CC1=CN(CC2=CC=CC=C2)N=C1C1=CC=CS1,3
CN1C=C(C=O)C(=N1)C1=CC=CS1,3
CN1C=C(C=O)C(=N1)C1=CC=CC=C1,3
CN1C=C(C=O)C(=N1)C1=CC=NC=C1,3
CN1C=C(C=O)C(=N1)C1=CN=CC=C1,3
CN1C=C(C=O)C(=N1)C1=CC=C(C=C1)[N+]([O-])=O,3
CN1C=C(C=O)C(=N1)C1=CC=C(C=C1)C#N,3
CC1=C(C)C=C(C=C1)C1=NN(CC2=CC=CC=C2)C=C1C=O,3
O=CC1=CN(CC2=CC=CC=C2)N=C1C1=CC=CC=C1,3
CC(C)(C)C1=NN(CC2=CC=CC=C2)C=C1C=O,3
OC(=O)C=CC1=CN(CC2=C(Cl)C=CC=C2)N=C1C1=CC=CC=C1,3
CC1=CC=C(C=C1)C1=NN(CC2=CC=CC=C2)C=C1C=CC(O)=O,3
NN1C=NN=C1C1=CC=CC=C1,3
CC1=NN=C(C(=O)N1N)C1=CC=CC=C1,3
CN1C(NN)=NN=C1C1=CC=CC=C1,3
CN1C(C)=NC(=C1N)C1=CC=CC=C1,3
OCC1=NN=C(N1C1=CC=CC=C1)C1=CC=CC=C1,3
CN1C(CO)=NN=C1C1=CC=CC=C1,3
CCOC1=NN=C(N1C1=CC=CC=C1)C1=CC=CC=C1,3
ON1C2=C(N=C1C1=CC=CC=C1)C(=O)CCC2,3
ON=C1CCCC2=C1N=C(N2O)C1=CC=CC=C1,3
CN1C(Cl)=NN=C1C1=CC=CC=C1,3
CN1C(Cl)=NN=C1C1=CC=C(Cl)C=C1,3
ClC1=NN=C(N1C1CC1)C1=CC=CC=C1,3
CC(C)N1C(Cl)=NN=C1C1=CC=CC=C1,3
CCN1C(Cl)=NN=C1C1=C(Cl)C=CC=C1,3
CN1C(S)=NN=C1C1=C(Cl)C=CC=C1,3
CC1=NN=C(Cl)N1C1=CC=CC=C1,3
CC1=C(C=CC=C1)N1C(Cl)=NN=C1C1=C(C)C=CC=C1,3
CN1C(S)=NN=C1C1=CC=C(Cl)C=C1Cl,3
CN1C(Cl)=NN=C1C1=C(Cl)C=C(Cl)C=C1,3
NN1C(S)=NN=C1C1=C(Cl)C=C(Cl)C=C1,3
CN1C(S)=NN=C1C1=CC(=NN1CC1=C(Cl)C=C(Cl)C=C1)C(C)(C)C,3
CN1C=CC=C1C1=NN=C(S)N1C1=C(Cl)C=C(Cl)C=C1,3
COC1=C(C=CC=C1)N1C=C(N=C1S)C1=C(Cl)C=C(Cl)C=C1,3
SC1=NN=C2N1C=C(Cl)C=C2Cl,3
CN1C(S)=NN=C1C1=CC=CC=C1,3
CN1C(S)=NN=C1C1=CC=NC=C1,3
CN1C(S)=NN=C1C1=CC=C(F)C=C1,3
CN1C(S)=NN=C1C1=CC=C(Cl)C=C1,3
CN1C(S)=NN=C1C1=CC(N)=CN=C1,3
CN1C(S)=NC=C1C1=CC=CC=C1,3
CN1C(S)=NC=C1C1=CC=C(Cl)C=C1,3
FC(F)(F)CN1C(S)=NC=C1C1=CC=CC=C1,3
SC1=NC=C(N1C1=CC=CC=C1)C1=CC=C(Cl)C=C1,3
SC1=NC=C(N1C1=CC=CC=C1)C1=CC=CC=C1,3
CC(C)N1C(S)=NC=C1C(C)C,3
CC(C)C1=CN=C(S)N1C,3
CC(C)C1=CN=C(S)N1C1CC1,3
FC1=CC=C(C=C1)N1C(S)=NN=C1C1=CC=NC=C1,3
CC1=C(C)C=C(C=C1)N1C(S)=NN=C1C1=CC=NC=C1,3
CC1=C(C=CC=C1Cl)N1C(S)=NN=C1C1=CC=NC=C1,3
CC1=CC=C(C=C1)N1C(S)=NN=C1C1=CC=C(Cl)C=C1,3
SC1=NN=C(CN2CCCC2)N1C1=CC=C(Cl)C=C1,3
COC1=CC=C(C=C1)N1C(S)=NN=C1C1=CC=C(OC(F)(F)F)C=C1,3
COC1=CC=C(C=C1)N1C(S)=NN=C1C1=CC=NC=C1,3
COC1=CC=C(C=C1)C1=NN=C(S)N1C(C)C,3
SC1=NN=C(N1C1=CC=CC=C1)C1=CC=CC=C1,3
SC1=NN=C(N1C1=CC=CC=C1)C1=CC=NC=C1,3
CC1=CC(=CC=C1)N1C(S)=NN=C1C1=CC=CC=C1,3
SC1=NN=C2N1N=C(N2C1=CC=CC=C1)C1=CC=CC=C1,3
CC(C)(C)C1=CC=C(C=C1)C1=NN=C(S)N1C1=CC=CC(=C1)C(F)(F)F,3
CCC(C)N1C(S)=NN=C1C1=CC=CC=C1,3
CC(N1C(S)=NN=C1C1=CC=CC=C1)C1=CC=CC=C1,3
CC1=NN=C(S)N1C1=CC=C(C)C=C1,3
CC1=NN=C(S)N1C1=CC=CC=C1,3
CC1=NN=C(S)N1C1=CC=C(OCC2=CC=CC=C2)C=C1,3
CC(N1CCCCC1)C1=NN=C(S)N1C1=CC=C(F)C=C1,3
CC(N(C)C)C1=NN=C(S)N1C1=CC=C(F)C=C1,3
OC1=CC=C(CCC2=NN=C(S)N2C2=CC=C(F)C=C2)C=C1,3
CC1=C(C=CC=C1)N1C(S)=NN=C1C1=CC=NC=C1,3
CC1=C(C=CC=C1)N1C(S)=NN=C1C1=CN=CC=C1,3
CCN(CC)C1=CC=C(C=C1)C1=NN=C(S)N1C1=C(C)C=CC=C1,3
CC1=NN=C(S)N1C1=C(C)C=CC=C1,3
CC1=CC(C)=C(C=C1)N1C(S)=NC2=C1C=CC=C2,3
CC1=CC(C)=C(C=C1)N1C(S)=NC=C1C1=CC=CC=C1,3
CC1=CC(C)=C(C=C1)N1C(S)=NN=C1C1=NC=CC=C1,3
NN1C(S)=NN=C1C1=CC=C(Br)C=C1,3
NN1C(S)=NN=C1C1=CC=C(Cl)C=C1,3
CC(C)(C)C1=CC=C(C=C1)C1=NN=C(S)N1N,3
CCOC1=CC=C(C=C1)C1=NN=C(S)N1N,3
NN1C(S)=NN=C1C1=CC=CC=C1,3
NN1C(S)=NN=C1C1=CC=NC=C1,3
NN1C(S)=NN=C1C1=CN=CC=C1,3
CN(C)S(=O)(=O)C1=CC(=CC=C1)C1=NN=C(S)N1N,3
CN(C)C1=CC(=CC=C1)C1=NN=C(S)N1N,3
COC1=C(OC)C=C(C=C1)C1=NN=C(S)N1N,3
COC1=C(C=C(C)C=C1)C1=NN=C(S)N1N,3
COC1=CC(OC)=C(C=C1)C1=NN=C(S)N1N,3
COC1=CC(=CC(OC)=C1)C1=NN=C(S)N1N,3
CC1=CC2=C(OC(=C2)C2=NN=C(S)N2N)C=C1,3
NN1C(S)=NN=C1C1=C(Cl)C=CC=C1,3
CC1=C(C=CC=C1)C1=NN=C(S)N1N,3
NN1C(S)=NN=C1C1=C(F)C=CC=C1,3
NN1C(S)=NN=C1C1=C(Br)C=CC=C1,3
CCOC1=C(C=CC=C1)C1=NN=C(S)N1N,3
COC1=C(C=CC=C1)C1=NN=C(S)N1N,3
SC1=NN=C(N1CC1=CC=CC=C1)C1=CN=CC=C1,3
SC1=NN=C(N1CC1=CC=CC=C1)C1=CC=NC=C1,3
FC1=C(C=CC=C1)C1=NN=C(S)N1CC1=CC=CC=C1,3
CC1=NN=C(S)N1CC1=CC=CC=C1,3
COCCN1C(S)=NN=C1C1=CC=CC=C1,3
SC1=NN=C(N1CC1=CC2=C(OCO2)C=C1)C1=CC=CC=C1,3
FC(F)(F)OC1=CC=C(C=C1)N1C(S)=NN=C1C1=CC(=CC=C1)S(=O)(=O)N1CCOCC1,3
FC1=CC=C(CN2C(S)=NN=C2C2=CC(=CC=C2)S(=O)(=O)N2CCOCC2)C=C1,3
FC1=CC=C(C=C1)C1=NN=C(S)N1CCN1CCOCC1,3
CCN1C(S)=NN=C1C1=CC=C(Cl)C=C1,3
CCN1C(S)=NN=C1C1=CC=C(C=C1)C(C)(C)C,3
CCN1C(S)=NN=C1C1=CC=C(OC)C=C1,3
CCCN1C(S)=NN=C1C1=CC=NC=C1,3
CCN1C(S)=NN=C1C1=CC=NC=C1,3
FC(F)(F)CN1C(S)=NN=C1C1=CC=NC=C1,3
OC(=O)CCN1C(S)=NN=C1C1=CC=C(F)C=C1,3
CC1=CC=C(C=C1)C1=NN=C(S)N1CCC(O)=O,3
CCOC1=CC=C(C=C1)C1=NN=C(S)N1CCC(O)=O,3
COC1=CC=C(C=C1)C1=NN=C(S)N1CC(O)=O,3
COC1=CC=C(C=C1)C1=NN=C(S)N1CCC(O)=O,3
CC1=CC=C(C=C1)C1=NN=C(S)N1CC(O)=O,3
OC(=O)CN1C(S)=NN=C1C1=CC=C(Cl)C=C1,3
CC1=CC(=CC=C1)C1=NN=C(S)N1CC(O)=O,3
CC1=CC(=CC=C1)C1=NN=C(S)N1CCC(O)=O,3
CC1=CC(=CC=C1)C1=NN=C(S)N1CC(N)=O,3
NN1C(S)=NN=C1C1=CC=CO1,3
CN1C(S)=NN=C1C1=CC=CO1,3
NC(=O)CN1C(S)=NN=C1C1=CC=CO1,3
SC1=NN=C(N1C1CCCCC1)C1=CC=CO1,3
SC1=NN=C(N1C1=CC=CC=C1)C1=CC=CO1,3
SC1=NN=C(N1C1=CC=C(OCC2=CC=CC=C2)C=C1)C1=CC=CO1,3
SC1=NN=C(N1C1=CC2=C(OCCO2)C=C1)C1=CC=CO1,3
CC1=C(C=CO1)C1=NN=C(S)N1CC1=CC=CC=C1,3
CC1=C(C=CO1)C1=NN=C(S)N1C1=CC=CC=C1,3
CC1=C(C=CO1)C1=NN=C(S)N1CC=C,3
CC1=C(C=CO1)C1=NN=C(S)N1N,3
CN1C(S)=NN=C1C1=C(C)OC=C1,3
SC1=NN=C(N1CC1=CC=CO1)C1=CC=C(Cl)C=C1,3
CC(C)(C)C1=CC=C(C=C1)C1=NN=C(S)N1CC1=CC=CO1,3
SC1=NN=C(N1CC1=CC=CO1)C1=CN=CC=C1,3
SC1=NN=C(N1CC1=CC=CO1)C1=CC=C(Cl)C=C1Cl,3
SC1=NN=C(N1CC1=CC=CO1)C1=CNC2=C1C=CC=C2,3
SC1=NN=C(N1CC1=CC=CO1)C1=C2C=CC=CC2=CC=C1,3
CCOC(=O)CC1=NN=C(S)N1CC1=CC=CO1,3
NC(=O)CCC1=NN=C(S)N1CC1=CC=CO1,3
CC1CC(C)CN(C1)C1=NN=C(S)N1CC1=CC=CO1,3
SC1=NN=C(N1CC1=CC=CO1)N1CCOCC1,3
CN1C(N)=NN=C1S,3
CN1C(C)=NN=C1S,3
CN1C(O)=NN=C1S,3
CN1C(S)=NN=C1C(F)F,3
CC(C)C1=NN=C(S)N1C,3
CC(C)C1=NN=C(S)N1N,3
CC(C)N1C(O)=NN=C1S,3
CC(C)N1C(N)=NN=C1S,3
CC(C)N1C(S)=NN=C1N(C)C,3
CN1C2=C(C=CC=C2)N2C(S)=NN=C12,3
SC1=NN=C2SC3=C(C=CC=C3)N12,3
CC1=NN2C(S)=NN=C2N=C1O,3
CCNC1=NC2=NN=C(S)N2C(NCC)=N1,3
COC1=CC2=C(C=C1)C(C)=CC1=NN=C(S)N21,3
CC1=CC2=C(N3C(S)=NN=C3C=C2C)C(C)=C1,3
CC1=CC2=NN=C(S)N2C(C)=N1,3
NN1C(S)=NN=C1CC1=CC=CC=C1,3
NN1C(S)=NN=C1CC1=CC=C(F)C=C1,3
NN1C(S)=NN=C1CC1=C(F)C=CC=C1,3
CCC1=NN=C(S)N1N,3
COCCC1=NN=C(S)N1N,3
CC1=NN=C(S)N1N,3
CC1=NN=C(C)N1N,3
NN1C(S)=NN=C1C(F)(F)F,3
CC(C)(C)C1=NN=C(S)N1N,3
CC(C)CN1C(S)=NN=C1CCC(N)=O,3
CCN1C(S)=NN=C1CCC(N)=O,3
CN1C(S)=NN=C1CCC(N)=O,3
CCCC1=NN=C(S)N1CC(O)=O,3
CCCCCN1C(O)=NN=C1S,3
CCC(C)CN1C(O)=NN=C1S,3
OC1=NN=C(S)N1CCC1=CC=CC=C1,3
CCCN1C(C)=NN=C1S,3
CCN1C(C)=NN=C1S,3
